id,loan_amount,term,int_rate,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,open_accounts,total_accounts,out_prncp,total_payment,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,last_credit_pull_date,collections_12_mths_ex_med,policy_code,application_type
3630685,8250,36.0,10.64,B,B2,10+ years,MORTGAGE,80000.0,Not Verified,Sep-19,Fully Paid,n,debt_consolidation,9.08,0,Jul-01,2,14,30,0.0,8598.26,348.26,0.0,0.0,0.0,Feb-20,7523.46,Jun-21,0.0,1,INDIVIDUAL
7077487,14000,36.0,11.55,B,B3,2 years,RENT,98325.0,Not Verified,Sep-19,Fully Paid,n,debt_consolidation,18.12,0,Jun-95,0,8,21,0.0,16078.03,2078.03,0.0,0.0,0.0,May-21,7300.03,Jun-21,0.0,1,INDIVIDUAL
7306974,18000,36.0,10.99,B,B2,2 years,RENT,100000.0,Verified,Sep-19,Fully Paid,n,debt_consolidation,0.71,0,Oct-01,0,2,12,0.0,21006.100009,3006.1,0.0,0.0,0.0,Dec-21,5686.38,Jan-22,0.0,1,INDIVIDUAL
7055715,2850,36.0,13.68,C,C1,,OWN,10300.0,Verified,Sep-19,Current,n,credit_card,22.95,0,Mar-94,0,3,9,737.28,2715.01,602.29,0.0,0.0,0.0,Jan-22,96.97,Jan-22,0.0,1,INDIVIDUAL
8616803,3000,36.0,19.2,D,D3,10+ years,MORTGAGE,47100.0,Not Verified,Nov-19,Fully Paid,n,credit_card,22.8,0,Aug-01,1,9,28,0.0,3272.48881165,272.49,0.0,0.0,0.0,May-20,2721.66,Jan-22,0.0,1,INDIVIDUAL
8965058,9600,36.0,13.67,B,B5,10+ years,OWN,45000.0,Not Verified,Nov-19,Current,n,credit_card,22.29,0,Jul-97,0,20,35,3070.13,8490.67,1960.8,0.0,0.0,0.0,Jan-22,326.57,Jan-22,0.0,1,INDIVIDUAL
6738524,7000,36.0,14.33,C,C2,< 1 year,RENT,34000.0,Not Verified,Aug-19,Fully Paid,n,credit_card,15.64,0,Jan-06,0,9,11,0.0,8537.61000046,1537.61,0.0,0.0,0.0,Nov-21,2287.99,Jan-22,0.0,1,INDIVIDUAL
10138123,6000,36.0,9.67,B,B1,10+ years,MORTGAGE,62000.0,Verified,Dec-19,Fully Paid,n,debt_consolidation,29.33,0,Jan-02,1,13,32,0.0,6725.13,725.13,0.0,0.0,0.0,Aug-21,3256.89,Dec-21,0.0,1,INDIVIDUAL
8981079,3500,36.0,17.1,C,C5,5 years,MORTGAGE,26000.0,Verified,Dec-19,Current,n,debt_consolidation,13.71,0,Dec-08,1,11,14,1263.99,3123.84,887.83,0.0,0.0,0.0,Jan-22,124.96,Jan-22,0.0,1,INDIVIDUAL
6818570,12250,36.0,9.99,B,B1,10+ years,MORTGAGE,52000.0,Verified,Oct-19,Current,n,debt_consolidation,33.46,0,Apr-97,0,11,25,3415.29,10668.1,1833.39,0.0,0.0,0.0,Jan-22,395.22,Jan-22,0.0,1,INDIVIDUAL
7619074,8000,36.0,17.1,C,C5,10+ years,MORTGAGE,47000.0,Not Verified,Oct-19,Current,n,debt_consolidation,8.66,0,Aug-93,1,10,22,2396.28,7712.01,2108.29,0.0,0.0,0.0,Jan-22,285.63,Jan-22,0.0,1,INDIVIDUAL
8568357,1800,36.0,15.61,C,C3,4 years,RENT,27000.0,Not Verified,Nov-19,Fully Paid,n,home_improvement,7.07,0,Nov-95,1,7,14,0.0,2010.73222238,210.73,0.0,0.0,0.0,Oct-20,46.42,Jan-22,0.0,1,INDIVIDUAL
3494972,16000,36.0,7.9,A,A4,10+ years,RENT,45000.0,Verified,Dec-19,Charged Off,n,credit_card,24.75,0,Feb-93,1,8,40,0.0,4505.85,854.55,0.0,0.0,0.0,Oct-20,500.65,Jan-22,0.0,1,INDIVIDUAL
3488581,17000,36.0,7.9,A,A4,7 years,MORTGAGE,48620.0,Not Verified,Aug-19,Current,n,debt_consolidation,4.25,0,Mar-03,0,5,5,4131.95,14894.32,2026.27,0.0,0.0,0.0,Dec-21,531.94,Jan-22,0.0,1,INDIVIDUAL
6878120,3000,36.0,17.56,D,D1,9 years,MORTGAGE,85000.0,Source Verified,Sep-19,Fully Paid,n,moving,14.64,0,Jul-02,1,17,41,0.0,3287.18,287.18,0.0,0.0,0.0,Apr-20,2640.38,Apr-20,0.0,1,INDIVIDUAL
8925127,17000,36.0,10.99,B,B2,4 years,MORTGAGE,102000.0,Not Verified,Nov-19,Current,n,debt_consolidation,16.09,0,Mar-04,0,8,22,5294.38,14468.48,2762.86,0.0,0.0,0.0,Jan-22,556.48,Jan-22,0.0,1,INDIVIDUAL
8668545,10000,36.0,18.55,D,D2,9 years,RENT,55000.0,Verified,Nov-19,Current,n,small_business,3.05,0,Jul-99,0,7,23,3351.42,9471.45,2822.87,0.0,0.0,0.0,Jan-22,364.29,Jan-22,0.0,1,INDIVIDUAL
8146343,8500,36.0,10.99,B,B2,10+ years,MORTGAGE,100000.0,Source Verified,Oct-19,Current,n,credit_card,9.78,0,Feb-03,2,10,23,2647.19,7234.24,1381.43,0.0,0.0,0.0,Jan-22,278.24,Jan-22,0.0,1,INDIVIDUAL
3445128,18775,36.0,12.99,B,B4,7 years,OWN,70000.0,Not Verified,Nov-19,Current,n,debt_consolidation,8.59,0,Apr-73,0,5,9,5964.11,16445.52,3634.63,0.0,0.0,0.0,Jan-22,632.52,Jan-22,0.0,1,INDIVIDUAL
3383294,15000,36.0,13.53,B,B5,< 1 year,RENT,65000.0,Not Verified,Dec-19,Fully Paid,n,debt_consolidation,11.74,0,Jan-01,1,11,19,0.0,17349.9146097,2349.91,0.0,0.0,0.0,Jun-21,9202.95,Jan-22,0.0,1,INDIVIDUAL
8315109,2875,36.0,12.99,B,B4,< 1 year,RENT,15000.0,Not Verified,Oct-19,Current,n,debt_consolidation,18.08,0,Jan-95,0,12,12,913.2,2518.36,556.56,0.0,0.0,0.0,Dec-21,96.86,Jan-22,0.0,1,INDIVIDUAL
8996384,10575,36.0,15.61,C,C3,7 years,RENT,35000.0,Not Verified,Nov-19,Current,n,debt_consolidation,14.06,0,Jun-09,2,8,8,3767.96,9242.05,2435.01,0.0,0.0,0.0,Dec-21,369.76,Jan-22,0.0,1,INDIVIDUAL
6897656,10000,36.0,18.85,D,D3,6 years,RENT,45000.0,Not Verified,Sep-19,Late (31-120 days),n,debt_consolidation,16.4,0,Oct-97,0,6,9,3361.3,9509.91,2871.21,0.0,0.0,0.0,Nov-21,365.81,Jan-22,0.0,1,INDIVIDUAL
7716344,7000,36.0,10.99,B,B2,10+ years,MORTGAGE,125000.0,Verified,Oct-19,Fully Paid,n,debt_consolidation,9.99,0,May-94,0,11,47,0.0,7570.28081656,570.28,0.0,0.0,0.0,Aug-20,5512.1,Jan-22,0.0,1,INDIVIDUAL
8666346,9000,36.0,11.99,B,B3,10+ years,MORTGAGE,42903.75,Verified,Nov-19,Fully Paid,n,debt_consolidation,8.67,0,Apr-07,1,5,10,0.0,10420.8943155,1420.89,0.0,0.0,0.0,Jul-21,4742.1,Dec-21,0.0,1,INDIVIDUAL
3372617,9000,36.0,13.67,B,B5,9 years,MORTGAGE,75000.0,Source Verified,Sep-19,Fully Paid,n,debt_consolidation,2.32,0,Nov-89,0,9,29,0.0,10434.2862041,1434.29,0.0,0.0,0.0,Feb-21,5536.18,Dec-21,0.0,1,INDIVIDUAL
7338094,8000,36.0,11.99,B,B3,4 years,RENT,27000.0,Not Verified,Sep-19,Fully Paid,n,debt_consolidation,29.2,0,Sep-02,0,21,43,0.0,8943.23891273,943.24,0.0,0.0,0.0,Nov-20,5489.4,Dec-20,0.0,1,INDIVIDUAL
7254582,9450,36.0,18.55,D,D2,< 1 year,RENT,28000.0,Source Verified,Sep-19,Fully Paid,n,credit_card,33.28,0,Nov-04,2,14,22,0.0,11331.5571834,1881.56,0.0,0.0,0.0,Dec-20,6512.37,Jan-22,0.0,1,INDIVIDUAL
3367133,12000,36.0,9.71,B,B1,2 years,MORTGAGE,140000.0,Not Verified,Aug-19,Fully Paid,n,credit_card,6.63,0,Jan-06,0,12,21,0.0,13139.9493372,1139.95,0.0,0.0,0.0,Oct-20,8127.41,Nov-20,0.0,1,INDIVIDUAL
7635381,10000,36.0,17.76,D,D1,3 years,MORTGAGE,43000.0,Not Verified,Oct-19,Fully Paid,n,debt_consolidation,13.4,0,Jan-03,0,14,28,0.0,12611.6773869,2611.68,0.0,0.0,0.0,Oct-21,4324.65,Oct-21,0.0,1,INDIVIDUAL
6294657,12100,36.0,21.0,E,E1,7 years,RENT,67277.0,Verified,Oct-19,Fully Paid,n,debt_consolidation,12.66,0,Jun-98,1,13,20,0.0,15156.29,3056.29,0.0,0.0,0.0,Mar-21,5760.14,Jan-22,0.0,1,INDIVIDUAL
10065673,5500,36.0,13.507328482328484,C,C4,,OWN,14176.0,Verified,Dec-19,Current,n,debt_consolidation,24.81,0,Jan-10,0,4,12,2124.11,4614.85,1238.96,0.0,0.0,0.0,Jan-22,192.31,Jan-22,0.0,1,INDIVIDUAL
9794956,11875,36.0,13.53,B,B5,8 years,MORTGAGE,120000.0,Verified,Dec-19,Fully Paid,n,debt_consolidation,16.52,0,Apr-02,2,12,32,0.0,13640.5424254,1765.54,0.0,0.0,0.0,Apr-21,7594.96,Jan-22,0.0,1,INDIVIDUAL
3356256,10000,36.0,6.03,A,A1,5 years,RENT,96867.0,Not Verified,Nov-19,Current,n,credit_card,14.68,0,Aug-78,0,8,16,3249.48,7608.43,857.91,0.0,0.0,0.0,Dec-21,304.36,Jan-22,0.0,1,INDIVIDUAL
8295401,4000,36.0,11.99,B,B3,3 years,RENT,33000.0,Not Verified,Oct-19,Fully Paid,n,debt_consolidation,7.57,0,Aug-05,1,13,18,0.0,4234.98,234.98,0.0,0.0,0.0,Jun-20,937.94,Jul-20,0.0,1,INDIVIDUAL
3349542,7550,36.0,17.1,C,C5,2 years,MORTGAGE,30000.0,Verified,Nov-19,Fully Paid,n,debt_consolidation,26.2,0,Jul-05,0,12,24,0.0,8517.89284782,967.89,0.0,0.0,0.0,Sep-20,6092.03,Dec-20,0.0,1,INDIVIDUAL
7697816,15000,36.0,13.507328482328484,B,B2,6 years,MORTGAGE,37000.0,Verified,Oct-19,Fully Paid,n,debt_consolidation,18.26,0,Oct-01,1,13,30,0.0,16951.2410059,1951.24,0.0,0.0,0.0,Mar-21,9098.56,Jan-22,0.0,1,INDIVIDUAL
3300154,7600,36.0,17.56,D,D1,4 years,RENT,44000.0,Verified,Sep-19,Current,n,debt_consolidation,34.55,0,Mar-00,1,7,15,2047.49,7646.27,2093.76,0.0,0.0,0.0,Jan-22,273.09,Jan-22,0.0,1,INDIVIDUAL
7441059,7000,36.0,19.2,D,D3,2 years,MORTGAGE,55000.0,Not Verified,Oct-19,Charged Off,n,debt_consolidation,17.02,0,Aug-02,0,11,16,0.0,1543.86,636.37,0.0,0.0,0.0,Apr-20,257.31,Jan-22,0.0,1,INDIVIDUAL
7725399,6000,36.0,20.2,D,D5,1 year,RENT,85000.0,Verified,Oct-19,Current,n,debt_consolidation,5.74,0,Sep-10,0,3,3,1852.81,6037.0,1889.81,0.0,0.0,0.0,Jan-22,223.6,Jan-22,0.0,1,INDIVIDUAL
6296049,6500,36.0,10.99,B,B2,< 1 year,RENT,32800.0,Verified,Dec-19,Fully Paid,n,credit_card,7.27,0,Nov-99,1,5,9,0.0,7386.57564714,886.58,0.0,0.0,0.0,Jul-21,3559.16,Jul-21,0.0,1,INDIVIDUAL
6927113,7875,36.0,10.99,B,B2,5 years,RENT,24000.0,Not Verified,Nov-19,Current,n,credit_card,19.9,0,Sep-84,0,8,15,2453.84,6707.22,1286.06,0.0,0.0,0.0,Jan-22,257.79,Jan-22,0.0,1,INDIVIDUAL
7091216,14000,36.0,17.56,D,D1,2 years,MORTGAGE,55000.0,Verified,Sep-19,Late (31-120 days),n,credit_card,12.61,0,Nov-03,0,8,13,5078.11,12574.33,3652.44,0.0,0.0,0.0,Nov-21,503.05,Jan-22,0.0,1,INDIVIDUAL
9055564,10000,36.0,11.99,B,B3,2 years,RENT,80000.0,Not Verified,Nov-19,Fully Paid,n,credit_card,8.87,0,Mar-08,2,9,13,0.0,11652.15,1652.15,0.0,0.0,0.0,Oct-21,4678.05,Oct-21,0.0,1,INDIVIDUAL
6708737,5375,36.0,12.35,B,B4,< 1 year,RENT,19200.0,Not Verified,Aug-19,Current,n,car,8.38,0,Apr-09,0,8,8,1041.12,5329.95,996.07,0.0,0.0,0.0,Jan-22,200.0,Jan-22,0.0,1,INDIVIDUAL
9564716,5100,36.0,16.24,C,C5,10+ years,MORTGAGE,57000.0,Verified,Dec-19,Late (31-120 days),n,debt_consolidation,23.43,0,Oct-85,0,10,22,2427.57,3777.87,1105.44,0.0,0.0,0.0,Sep-21,179.91,Jan-22,0.0,1,INDIVIDUAL
7639304,9000,36.0,7.9,A,A4,5 years,OWN,56000.0,Source Verified,Dec-19,Current,n,credit_card,19.2,0,Sep-03,0,10,16,2979.59,7039.22,1018.81,0.0,0.0,0.0,Jan-22,281.62,Jan-22,0.0,1,INDIVIDUAL
7093994,8000,36.0,13.507328482328484,B,B1,5 years,MORTGAGE,125000.0,Verified,Sep-19,Fully Paid,n,debt_consolidation,6.31,0,Oct-91,1,10,14,0.0,8854.21046818,854.21,0.0,0.0,0.0,Jan-21,4999.71,Jan-22,0.0,1,INDIVIDUAL
9644606,16000,36.0,16.24,C,C5,1 year,MORTGAGE,65000.0,Source Verified,Dec-19,Fully Paid,n,home_improvement,12.33,0,Nov-00,1,11,46,0.0,19497.0444827,3497.04,0.0,0.0,0.0,Aug-21,2006.86,Oct-21,0.0,1,INDIVIDUAL
6317448,8000,36.0,9.67,B,B1,10+ years,MORTGAGE,111600.0,Source Verified,Dec-19,Fully Paid,n,debt_consolidation,24.22,0,Apr-91,2,18,39,0.0,9033.26,1033.26,0.0,0.0,0.0,Sep-21,3895.26,Jan-22,0.0,1,INDIVIDUAL
8975664,7200,36.0,17.1,C,C5,1 year,MORTGAGE,43585.0,Verified,Nov-19,Fully Paid,n,credit_card,25.61,0,Apr-02,1,10,12,0.0,8909.27,1709.31,0.0,0.0,0.0,Sep-21,3511.07,Sep-21,0.0,1,INDIVIDUAL
7715973,10000,36.0,12.99,B,B4,< 1 year,RENT,46500.0,Verified,Oct-19,Fully Paid,n,credit_card,20.23,0,Feb-06,0,22,38,0.0,11532.0929286,1532.09,0.0,0.0,0.0,Mar-21,6142.97,Jan-22,0.0,1,INDIVIDUAL
7438787,8500,36.0,6.03,A,A1,< 1 year,MORTGAGE,65000.0,Source Verified,Oct-19,Fully Paid,n,debt_consolidation,6.98,0,May-73,0,10,40,0.0,8584.64,84.64,0.0,0.0,0.0,Dec-19,8326.9,Jun-21,0.0,1,INDIVIDUAL
7068036,14700,36.0,11.55,B,B3,10+ years,RENT,65000.0,Not Verified,Sep-19,Current,n,debt_consolidation,27.52,0,Oct-92,0,10,38,3720.34,13579.35,2599.69,0.0,0.0,0.0,Jan-22,485.1,Jan-22,0.0,1,INDIVIDUAL
7439098,21000,36.0,10.99,B,B2,4 years,MORTGAGE,120000.0,Verified,Oct-19,Current,n,debt_consolidation,6.35,0,Oct-96,0,7,21,5913.51,18558.94,3472.45,0.0,0.0,0.0,Jan-22,687.42,Jan-22,0.0,1,INDIVIDUAL
6817901,9000,36.0,7.62,A,A3,9 years,RENT,35000.0,Verified,Aug-19,Current,n,house,9.43,0,Nov-01,0,12,16,2186.04,7846.16,1032.2,0.0,0.0,0.0,Dec-21,280.46,Jan-22,0.0,1,INDIVIDUAL
7696466,9600,36.0,15.61,C,C4,1 year,RENT,57333.0,Not Verified,Dec-19,Current,n,debt_consolidation,11.83,0,Feb-07,2,14,21,3419.6,8391.43,2211.03,0.0,0.0,0.0,Jan-22,335.67,Jan-22,0.0,1,INDIVIDUAL
8354950,5600,36.0,8.6,A,A4,10+ years,MORTGAGE,42000.0,Not Verified,Oct-19,Fully Paid,n,debt_consolidation,20.77,0,Feb-00,0,14,34,0.0,6268.68633242,668.69,0.0,0.0,0.0,Sep-21,2374.01,Nov-21,0.0,1,INDIVIDUAL
7844676,15000,36.0,13.67,B,B5,10+ years,RENT,48000.0,Verified,Oct-19,Fully Paid,n,debt_consolidation,33.27,0,Mar-95,0,12,28,0.0,17573.4376953,2573.44,0.0,0.0,0.0,May-21,8389.02,May-21,0.0,1,INDIVIDUAL
8970336,8000,36.0,15.61,C,C3,4 years,RENT,41600.0,Source Verified,Nov-19,Fully Paid,n,debt_consolidation,17.22,0,Feb-06,0,10,18,0.0,9568.52516321,1568.53,0.0,0.0,0.0,Jul-21,4535.04,Nov-21,0.0,1,INDIVIDUAL
8314626,20000,36.0,16.2,C,C4,10+ years,RENT,48600.0,Verified,Oct-19,Charged Off,n,major_purchase,24.4,0,Mar-05,1,7,19,0.0,2820.48,1044.44,0.0,0.0,0.0,Mar-20,705.12,Jan-22,0.0,1,INDIVIDUAL
7445761,16250,36.0,13.507328482328484,B,B2,< 1 year,MORTGAGE,42000.0,Verified,Sep-19,Current,n,credit_card,12.23,0,Nov-93,2,14,22,4579.24,14356.61,2685.85,0.0,0.0,0.0,Dec-21,531.93,Jan-22,0.0,1,INDIVIDUAL
8979473,15000,36.0,17.76,D,D1,6 years,RENT,51000.0,Not Verified,Dec-19,Charged Off,n,debt_consolidation,26.21,0,Aug-04,0,8,13,0.0,9188.19,3082.89,0.0,0.0,0.0,May-21,540.49,Dec-21,0.0,1,INDIVIDUAL
9804960,1400,36.0,12.85,B,B4,8 years,RENT,80000.0,Not Verified,Dec-19,Fully Paid,n,car,23.81,0,Jul-87,0,14,39,0.0,1497.57674481,97.58,0.0,0.0,0.0,Jul-20,1215.16,Jan-22,0.0,1,INDIVIDUAL
6916566,6400,36.0,18.25,D,D2,< 1 year,RENT,60000.0,Verified,Sep-19,Current,n,home_improvement,29.44,0,Jan-90,0,11,27,1737.83,6498.74,1836.57,0.0,0.0,0.0,Jan-22,232.18,Jan-22,0.0,1,INDIVIDUAL
8275896,8400,36.0,7.9,A,A4,7 years,RENT,60000.0,Source Verified,Nov-19,Current,n,debt_consolidation,26.74,0,Jun-00,0,6,48,2536.47,6832.76,969.23,0.0,0.0,0.0,Jan-22,262.84,Jan-22,0.0,1,INDIVIDUAL
6838382,14400,36.0,14.33,C,C2,< 1 year,MORTGAGE,40000.0,Not Verified,Sep-19,Fully Paid,n,debt_consolidation,28.05,0,Dec-04,0,14,23,0.0,17574.79,3174.79,0.0,0.0,0.0,Dec-21,4718.57,Jan-22,0.0,1,INDIVIDUAL
8845192,5000,36.0,13.507328482328484,A,A5,10+ years,RENT,70000.0,Not Verified,Nov-19,Charged Off,n,debt_consolidation,22.53,0,Jun-94,0,9,26,0.0,951.72,208.62,0.0,0.0,0.0,May-20,158.77,Jan-22,0.0,1,INDIVIDUAL
8648709,12000,36.0,9.67,B,B1,5 years,RENT,50000.0,Source Verified,Nov-19,Current,n,debt_consolidation,14.33,0,Aug-06,0,8,15,3690.08,10016.43,1706.51,0.0,0.0,0.0,Jan-22,385.35,Jan-22,0.0,1,INDIVIDUAL
3065823,5600,36.0,6.03,A,A1,2 years,RENT,100000.0,Source Verified,Dec-19,Current,n,credit_card,17.55,0,Sep-05,0,14,26,1819.49,4261.0,480.49,0.0,0.0,0.0,Jan-22,170.44,Jan-22,0.0,1,INDIVIDUAL
3056713,16000,36.0,13.67,B,B5,3 years,MORTGAGE,52000.0,Source Verified,Nov-19,Current,n,debt_consolidation,32.86,0,Jul-05,0,18,42,5116.51,14151.54,3268.05,0.0,0.0,0.0,Jan-22,544.29,Jan-22,0.0,1,INDIVIDUAL
7091948,7200,36.0,9.71,B,B1,10+ years,MORTGAGE,66000.0,Verified,Sep-19,Fully Paid,n,debt_consolidation,20.05,0,Apr-06,1,9,16,0.0,8003.66462713,803.66,0.0,0.0,0.0,Feb-21,4303.71,Jan-22,0.0,1,INDIVIDUAL
7079836,12000,36.0,9.71,B,B1,6 years,MORTGAGE,45000.0,Verified,Sep-19,Fully Paid,n,credit_card,18.83,0,Jan-00,0,9,12,0.0,13755.1246518,1755.12,0.0,0.0,0.0,Jan-22,344.46,Jan-22,0.0,1,INDIVIDUAL
9027078,10000,36.0,10.99,B,B2,10+ years,RENT,60000.0,Not Verified,Dec-19,Charged Off,n,credit_card,17.6,0,May-95,0,10,27,0.0,2946.06,744.84,0.0,0.0,0.0,Sep-20,327.34,Jan-22,0.0,1,INDIVIDUAL
7387210,7925,36.0,11.99,B,B3,< 1 year,OWN,27500.0,Verified,Sep-19,Charged Off,n,debt_consolidation,33.56,0,Mar-93,1,13,21,0.0,2667.72,703.15,0.0,0.0,0.0,Aug-20,263.19,Jan-22,0.0,1,INDIVIDUAL
7079732,8000,36.0,10.99,B,B2,10+ years,RENT,75000.0,Verified,Oct-19,Current,n,credit_card,14.58,0,Sep-02,0,9,23,2492.51,6807.17,1299.68,0.0,0.0,0.0,Jan-22,261.88,Jan-22,0.0,1,INDIVIDUAL
7097596,3200,36.0,20.31,D,D5,8 years,RENT,27750.0,Not Verified,Sep-19,Fully Paid,n,wedding,28.84,0,Jan-04,0,12,22,0.0,3931.11306556,731.11,0.0,0.0,0.0,Jun-21,1042.75,Jun-21,0.0,1,INDIVIDUAL
8968076,10000,36.0,6.62,A,A2,6 years,MORTGAGE,65000.0,Source Verified,Nov-19,Fully Paid,n,credit_card,24.48,0,Mar-01,1,16,37,0.0,10267.4558856,267.46,0.0,0.0,0.0,Jun-20,429.51,Sep-20,0.0,1,INDIVIDUAL
7678432,12000,36.0,13.507328482328484,B,B2,10+ years,RENT,70000.0,Not Verified,Oct-19,Fully Paid,n,debt_consolidation,5.11,0,Sep-03,1,8,34,0.0,13547.5267373,1547.53,0.0,0.0,0.0,Jun-21,2088.34,Jan-22,0.0,1,INDIVIDUAL
2935624,6600,36.0,7.62,A,A3,1 year,RENT,75000.0,Not Verified,Nov-19,Current,n,credit_card,18.42,0,Feb-01,1,16,30,1986.47,5347.42,733.89,0.0,0.0,0.0,Jan-22,205.67,Jan-22,0.0,1,INDIVIDUAL
7103164,15000,36.0,15.22,C,C3,10+ years,MORTGAGE,111000.0,Verified,Sep-19,Current,n,debt_consolidation,18.63,0,Jun-89,0,14,23,3946.31,14601.65,3547.96,0.0,0.0,0.0,Jan-22,521.6,Jan-22,0.0,1,INDIVIDUAL
7071012,7200,36.0,16.78,C,C5,1 year,RENT,68000.0,Source Verified,Sep-19,Fully Paid,n,debt_consolidation,11.12,0,Jun-07,1,17,28,0.0,7498.61,298.61,0.0,0.0,0.0,Jan-20,530.85,Jan-22,0.0,1,INDIVIDUAL
7495367,11700,36.0,12.99,B,B4,9 years,MORTGAGE,35000.0,Source Verified,Oct-19,Current,n,credit_card,28.59,0,May-06,0,10,14,3362.93,10652.87,2315.8,0.0,0.0,0.0,Jan-22,404.89,Jan-22,0.0,1,INDIVIDUAL
7648316,18000,36.0,10.99,B,B2,2 years,RENT,123000.0,Not Verified,Oct-19,Current,n,credit_card,24.39,0,Dec-99,0,9,22,5067.76,15908.94,2976.7,0.0,0.0,0.0,Jan-22,589.22,Jan-22,0.0,1,INDIVIDUAL
7730142,14000,36.0,12.99,B,B4,3 years,MORTGAGE,38000.0,Source Verified,Oct-19,Current,n,debt_consolidation,23.12,0,Feb-07,2,12,23,4025.56,12732.07,2757.63,0.0,0.0,0.0,Jan-22,471.65,Jan-22,0.0,1,INDIVIDUAL
7067594,4300,36.0,15.22,C,C3,9 years,OWN,19500.0,Verified,Sep-19,Charged Off,n,debt_consolidation,18.22,0,Sep-05,0,7,11,0.0,2990.25,843.33,0.0,0.0,0.0,May-21,149.53,Jan-22,0.0,1,INDIVIDUAL
8094826,8000,36.0,18.55,D,D2,3 years,RENT,30000.0,Source Verified,Oct-19,Current,n,debt_consolidation,15.24,0,Nov-05,2,5,15,2681.17,7576.88,2258.05,0.0,0.0,0.0,Dec-21,291.44,Jan-22,0.0,1,INDIVIDUAL
7679039,4000,36.0,12.99,B,B4,10+ years,RENT,27000.0,Not Verified,Oct-19,Fully Paid,n,debt_consolidation,8.13,0,Nov-98,0,6,12,0.0,4317.88398398,317.88,0.0,0.0,0.0,Jun-20,3375.16,Jun-20,0.0,1,INDIVIDUAL
7450022,15000,36.0,20.2,D,D5,1 year,RENT,110000.0,Source Verified,Oct-19,Charged Off,n,small_business,10.01,0,Jun-00,0,3,17,0.0,5589.9,2282.1,0.0,0.0,0.0,Aug-20,558.99,Jan-22,0.0,1,INDIVIDUAL
6828629,10000,36.0,13.507328482328484,C,C1,10+ years,MORTGAGE,48000.0,Verified,Sep-19,Fully Paid,n,debt_consolidation,20.73,0,Jan-98,1,15,33,0.0,11848.2841468,1848.28,0.0,0.0,0.0,Jun-21,5044.23,Jun-21,0.0,1,INDIVIDUAL
7925546,6500,36.0,12.99,B,B4,5 years,RENT,60000.0,Source Verified,Oct-19,Late (31-120 days),n,debt_consolidation,15.62,0,Jan-89,0,11,19,2642.19,5036.54,1178.73,0.0,0.0,0.0,Oct-21,218.98,Jan-22,0.0,1,INDIVIDUAL
8649375,11100,36.0,18.55,D,D2,4 years,MORTGAGE,39000.0,Verified,Nov-19,Fully Paid,n,debt_consolidation,28.06,0,Nov-05,2,17,26,0.0,13459.0727685,2359.07,0.0,0.0,0.0,Mar-21,7393.73,Jan-22,0.0,1,INDIVIDUAL
9646129,7000,36.0,16.99,D,D1,4 years,RENT,75000.0,Source Verified,Dec-19,Current,n,other,11.71,0,Jan-02,0,10,13,2515.73,6253.35,1769.08,0.0,0.0,0.0,Jan-22,249.54,Jan-22,0.0,1,INDIVIDUAL
8608107,11000,36.0,7.62,A,A3,8 years,RENT,70000.0,Not Verified,Nov-19,Fully Paid,n,debt_consolidation,6.31,0,Jun-00,0,11,24,0.0,11830.2248439,830.22,0.0,0.0,0.0,Jan-21,7377.83,Jan-22,0.0,1,INDIVIDUAL
9195656,10000,36.0,15.1,C,C2,10+ years,RENT,57000.0,Not Verified,Dec-19,Current,n,debt_consolidation,16.29,0,Jul-08,0,7,9,3545.13,8678.75,2223.88,0.0,0.0,0.0,Jan-22,347.15,Jan-22,0.0,1,INDIVIDUAL
7710438,6500,36.0,17.1,C,C5,10+ years,RENT,41000.0,Not Verified,Oct-19,Current,n,debt_consolidation,28.86,0,Jun-96,2,9,17,1947.17,6265.81,1712.98,0.0,0.0,0.0,Jan-22,232.07,Jan-22,0.0,1,INDIVIDUAL
6909023,11500,36.0,14.3,C,C1,1 year,MORTGAGE,33280.0,Verified,Oct-19,Current,n,debt_consolidation,22.42,0,May-98,1,16,34,3352.16,10656.84,2509.0,0.0,0.0,0.0,Jan-22,394.73,Jan-22,0.0,1,INDIVIDUAL
7101726,10400,36.0,13.507328482328484,B,B1,1 year,RENT,54000.0,Not Verified,Sep-19,Fully Paid,n,debt_consolidation,26.69,0,Mar-99,1,21,42,0.0,11844.6688703,1444.67,0.0,0.0,0.0,Sep-21,4161.06,Oct-21,0.0,1,INDIVIDUAL
7691038,12600,36.0,6.03,A,A1,6 years,MORTGAGE,60000.0,Verified,Oct-19,Current,n,debt_consolidation,25.82,0,May-97,1,13,24,3731.63,9969.9,1101.53,0.0,0.0,0.0,Jan-22,383.49,Jan-22,0.0,1,INDIVIDUAL
9165081,13925,36.0,12.99,B,B4,< 1 year,MORTGAGE,65000.0,Not Verified,Dec-19,Current,n,credit_card,16.62,0,Dec-86,0,8,14,4840.06,11728.25,2643.31,0.0,0.0,0.0,Jan-22,469.13,Jan-22,0.0,1,INDIVIDUAL
